Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
12.45885700655165,-19.67072590391918,-12.744014092239947,1.12563255227527,4.429649665122264,-11.87937412642682,7.100643042539477,3.452124617204865,0.502332520706344,6.972140587346183,2.7363766900802444,0.9093548752875256,5.0
11.04182060536169,-26.98094546531406,-12.657929784394046,0.877301052091392,2.9779922365977645,-14.82239870577716,1.5459334227311334,2.820361902939447,-1.980268352629987,1.465546833481721,1.5651400741264954,-2.6559611560056053,6.0
10.013729017338536,-26.255180493213608,-7.891908150597481,-5.064683470212785,-0.1969158143008733,-11.535406640643748,2.750562553083287,3.349204363933262,-1.00183279222362,1.9531895128001453,4.280624506460177,1.4747066590249749,7.0
8.515030230006156,-29.22354879146453,-6.011446270493583,-5.155288115011924,1.1902108219799763,-7.066069025725031,1.8294139998160108,-0.2282628968137228,-0.5884669072525566,1.5470117554483094,0.0694716980850997,-0.2758205264108631,8.0
9.66756433967111,-25.21754899635036,-10.967747066130425,-7.102599829430397,-0.039100512238182,-9.794853094040272,2.535473557681935,0.6648803157672126,0.8940715213455782,3.124826599150586,-1.0133541410888016,-0.8082728525005067,9.0
8.884645830344954,-26.44580374219677,-3.2225281768758625,-5.604191711645258,0.8850888584000055,-8.072114333191195,0.1463508517522798,-1.37646909646896,-3.790562817678716,-2.206418255495149,-0.5890981675487345,0.8424421303064242,0.0
8.50224185552122,-28.19210271766955,-5.2927590612459525,-6.370651807334618,-1.8587569275103304,-11.19220554622969,-2.095999247124992,2.699803872489694,4.244798514101276,2.871032808277596,0.6792948114696911,-1.6968145405193094,1.0
8.11886772593593,-28.400257863000007,-5.502727221690485,-6.5214344691648805,-0.7123642652081031,-5.737247399292599,2.434039483458975,-1.0756096226470433,0.327028523976596,0.5560578465368456,-2.671346959043659,-1.9600506713065384,2.0
8.574812385944718,-28.90125763580689,-7.069954042832546,-6.161319765834779,-0.5593121776873561,-12.108868907442412,-5.24766041148325,-2.3573342935093047,1.1507907848495609,3.025357634013988,2.52660963874157,1.0508314995644064,3.0
9.655409461507467,-24.58437554557624,-8.720852955031509,-5.767436879878986,-0.5553000185270597,-10.750689636611456,2.781616860346196,2.59375762930414,1.4684012063706082,3.8320572120032814,2.64877644140623,0.3930832519296144,4.0
9.571868372378916,-26.750032557247355,-9.859193337557254,-7.292794583071358,0.6587665743920148,-11.63040420770861,-2.7721978680963177,1.8408176972148933,3.653751725715231,2.469406508081537,1.3506986918536,0.7718393769225393,5.0
9.67114063708037,-30.99667203605032,-14.36256986211329,-1.599695539467049,4.257788077571504,-12.059247093519142,2.338431888148918,0.494980725148484,-2.606080411517624,-1.502002038520387,-1.5404755754175452,0.4357624686369888,6.0
10.338720885960107,-23.790384168222307,-7.334997852314655,-3.923084445920066,0.9353025299314736,-8.548328091420128,6.395981180825908,4.36377942704984,-1.295379364029162,1.4904220495851643,3.124285399874638,1.158164712953682,7.0
10.542526691968472,-21.27455632350091,-6.068556351352145,-3.403022511870664,3.400155759307187,-4.272845964515442,4.336385234302678,1.2192063109069011,0.998302913267283,2.685869929636905,0.7506683948475237,1.426199446579924,8.0
9.751293840802331,-23.964491367395567,-11.282086915649462,-7.78815512458564,1.847628224092445,-6.303249839457277,5.06763425938019,0.9642427052149716,0.5631101413337983,2.0024981030843816,-2.676791002851879,-0.6428551850129047,9.0
11.67161450855604,-19.73545366368412,-8.944507650291955,-3.234549847910093,4.477534250065746,-10.42036813688383,2.249685279722457,-0.9548522329626172,-7.10580414752864,-0.3743049399676843,1.5917952156170925,1.321635304419327,0.0
7.971023230365938,-29.764602907060056,-5.359292279532463,-8.003876572928347,-3.158633942098428,-10.209239103102336,-0.141178287334777,3.790219092595666,4.161264195741549,1.626041707229119,-0.0605591937603474,-0.0437257556119203,1.0
10.789123539179178,-20.260596501615627,-5.4210248587882734,-3.1459972708168715,3.524704899427692,-5.737670807398788,4.422300371018986,0.9284460169960016,-0.8660088322783708,2.725034669868759,0.7129037565642646,-1.1300867893545188,2.0
8.65676351081546,-27.12173767129793,-3.631639864915309,-3.841940303480155,0.5105145152006836,-10.818978756060211,-2.051970631776176,-1.3072360574491344,-0.3065921758033844,2.055939848641191,0.4493032455317787,0.4996215444316118,3.0
9.839922836779875,-26.766275796916805,-14.652669581421758,-6.750077995260849,-0.4759069826392976,-13.808420279638776,2.711636181023584,-1.374598957101372,0.446841771783434,3.4922469921249832,-3.846854786832701,-1.118768939669092,4.0
10.293065996062122,-24.516275253925865,-11.30425676299722,-7.173255387637248,2.17705163681018,-9.814882474511544,2.380427784609701,3.9576285237610898,1.34635536574896,2.6985409086952497,1.0975175983138707,-0.8907366957688715,5.0
9.94001462539048,-29.41781552492092,-12.898878709209392,-1.6726299357488876,2.5201866393566053,-12.68995089007656,-0.2255420320985269,1.6820318144328292,0.4945234897831584,1.125047210498764,1.208017656154081,0.7627996650293037,6.0
10.068128168494413,-26.87985252983054,-9.800778407485716,-4.793440878879696,-0.8776289657501201,-10.951440679518829,5.065884077451554,1.8159856867274773,-3.300974851305494,0.8091011042959232,0.9461366176710968,-1.175069543534896,7.0
9.68411782344238,-25.43884084154034,-7.523976386576112,-4.26151542154261,2.052525452621233,-7.899847438243769,3.5095552868375672,0.6804111380012599,-1.3989424654728422,1.1639879605862358,-0.3023445244030606,-0.4102065822535916,8.0
10.011613199444929,-22.35871974924936,-11.462891247288356,-8.881604127519912,0.695473411070444,-8.711759201091507,2.342128397876803,-0.0313053800004919,-0.1547032307757916,3.359553158604716,-0.4648650400434153,-1.3759172622974958,9.0
9.238261873052911,-25.04403295668448,-5.311138235293957,-2.6407737410026257,3.9264781439001744,-10.015265982613098,-1.2301520940360129,-0.5820032141328476,-2.104835714536373,-0.4666533135625971,0.3699187718464464,-0.5028703413216898,0.0
8.470965215171345,-27.870810249159003,-7.48442442378404,-9.08314079933074,-2.2311929427992654,-10.553338688780546,-0.4017303873868229,1.937922036425501,2.4902206781279115,0.3778647465432436,-1.2461640275630372,-0.9195610365915022,1.0
8.948849294482905,-25.213854240771266,-3.714053803501273,-4.051631384655406,2.6538578634792382,-5.488013770367943,2.7937107385903404,1.7509606834681395,2.1510779890989298,2.7856713333549608,-0.7850158172886966,-0.8183047510891881,2.0
8.880347117918328,-27.60235377795876,-6.841164979064576,-5.651339837647588,-0.4465593690497345,-12.954907687848344,-2.840807164746086,0.1306672138777511,1.4729523215747602,4.087079818472454,3.7652499020477768,-0.3274728334625452,3.0
9.2417480252874,-26.829972631018155,-8.901472096213038,-7.08434549671935,-0.6286644047153527,-11.223573192968162,1.0599806823640332,3.603256879827133,0.8838595103721855,1.525233774220535,2.02340322327574,-0.3650432690144582,4.0
10.131726123494634,-24.36376021086544,-9.75882962197083,-6.261083886823944,2.123167326894255,-11.289737836423406,-0.9692399782461252,2.3321006280818937,2.5270766174389823,1.4283147034078147,0.7880148420159316,-0.5931529996597175,5.0
11.020985117865068,-24.95152468428612,-10.205417712328527,0.1119532005298742,6.130523413686988,-11.421867412608142,1.4367703126279567,4.752339005614132,-0.4644934441142679,1.484553856331385,3.620208490955222,-1.136772108941167,6.0
10.252744508360356,-23.61971537918167,-7.034060790670019,-3.734213148367264,2.8303801403393174,-10.452910101738382,4.047678118216535,2.929626667127722,-2.8848466637725223,0.4421192208304787,1.9429070631980383,0.2098835495137196,7.0
11.2232699936802,-16.51699657234634,-2.374052434488125,1.9640074668252376,7.040068356987812,-4.402174866489268,5.602260295794206,4.002785642695864,-0.920389297832356,1.592434030353407,0.065180131208828,-2.070687478955896,8.0
11.107560308422403,-18.084548866179063,-5.824466842597675,-1.8513350538365063,5.762395843923271,-6.0147052905051135,5.2443371335700375,0.5372159738417635,-0.2627129446330685,4.742278835117381,-0.4321715538626003,-1.1913373005023629,9.0
9.983899775406428,-23.74025282136148,-5.713176606871621,-2.369312684368755,4.834787510797405,-8.048125996332846,1.3592099347882776,-1.1101140263304334,-1.6067397545962794,1.2815639690788505,0.1977692871978959,0.3963861067018616,0.0
9.376497449273044,-24.33147248492336,-5.036976859981027,-6.765802006525931,-0.701931064749557,-9.222061343700828,-0.5261851683625687,3.542912239861544,4.828255737583938,2.198936587009738,0.4024274257758573,-1.537791921729695,1.0
9.028963974036865,-26.47585917101664,-4.491426782550978,-4.3235080866725175,1.0433329675917036,-7.256623741998254,1.8786386150262189,0.8900143547867698,1.4062596183966465,2.4873569014710744,0.2497507140702609,-1.0220425062231382,2.0
9.813942576582384,-24.428134287629288,-6.3306321560938414,-5.206642106238936,1.003988301638656,-12.02879847549582,-2.3551139205058846,2.2635701751009165,3.551409935420163,5.403171932436739,5.471978763768948,-0.2174581903626405,3.0
9.710525719597532,-24.12835100620608,-8.604690121366245,-6.359431572946812,-0.0949654349155875,-11.902458623965304,0.6636991064179865,1.7684120828282202,1.2188266892988506,3.0666512964252965,1.022308074736128,-0.6071943597389895,4.0
9.693501193719444,-24.955295271526136,-7.175936675342867,-4.726267541238409,2.24933760148522,-7.954676722734556,1.3841614884890452,3.5556130578549285,2.9631450153538657,1.9441798431102453,0.9514205983292056,-0.3727092446127734,5.0
9.558355053921243,-30.379169968362767,-11.690379649788468,-1.8460781230134744,3.774381109107788,-12.420301346567827,0.8997049786933189,2.5834408029629485,-1.0989385001744725,0.109085068997626,1.013822068683685,0.0680716666017801,6.0
10.586128703552555,-24.25388740682034,-9.870096349107728,-3.498689014608096,1.3400919771469604,-11.561561884746409,3.3434677143421525,2.6720063554603097,-1.3119941301537217,0.6883784335869098,2.543286085719859,0.8487496662454315,7.0
9.601493890232687,-25.221437892512828,-5.205308571574189,-4.6636313735506425,0.7722043687270744,-6.81147833402096,3.497011295885307,2.1859800165742223,0.3719251409025928,0.8598112123065919,-0.863299536813965,-1.004280867921541,8.0
9.457190666291714,-25.524640434902306,-10.623813282169635,-8.54370041748233,0.0006749592675384357,-8.397052151514824,2.747022744360736,1.198659805892919,2.750710401720212,2.955854828343751,-1.3734622206663616,0.40927357775796863,9.0
13.496453874730378,-7.817911783064932,-1.840476609514667,1.6568092371263994,2.2296729032740474,-8.649013571987927,2.40493402196574,-2.952349113106926,-4.769374603705382,-1.363337091734263,-7.541028068420606,-6.002407596510079,0.0
13.483467146174585,-4.775978112634951,-2.772352121238622,-8.087339099031661,-4.018722002858666,-9.296168157184812,5.74980634258953,4.347308156079824,-0.1875299176823454,-0.9309067646110132,-6.380650989788573,-6.252013211561445,1.0
13.06779313643144,-6.650080227806068,-1.983602176973372,-7.863704560257531,-2.461848687636782,-4.79975120581625,8.205147737124308,0.9608460571458876,-3.5498810118684148,-0.2318280203586713,-6.162642882720475,-5.591984802055213,2.0
13.483777790326863,-6.689476793637379,-3.157212690686813,-2.773743539663104,-1.7902110072202315,-12.82802385934202,2.963458090476981,0.8573916850956234,-0.558969206694446,4.3748402511250575,-1.9031386404312003,-2.89387894133942,3.0
13.793246201089715,-10.58996930577401,-9.11622279075272,-3.090928056128072,0.8661321277838085,-11.353997687689676,5.705714220884393,1.955770167851275,-1.8982030232175904,3.831588536725783,0.9953712294326096,-3.2376964203474405,4.0
13.388954493837655,-8.03883139808306,-3.77975481693447,-2.2244127913024805,0.542214092699397,-10.44211032306561,4.434480931535505,1.0135345468405914,-2.8056170222127506,1.0461977499582784,-3.2011774998907687,-5.334844009385697,5.0
13.791771968542143,-14.198256915745706,-7.415890453823686,2.93948095842845,5.001750927798426,-9.639250871685526,6.430442092268453,2.9804802339084424,-3.354663115852793,-1.396428521070358,-3.4691851992143565,-3.103078664894628,6.0
13.716971101241564,-10.377723909482173,-7.0121793508901,-0.0834047101360748,1.106109527282206,-10.358174670525708,9.869103353189375,2.376491675511295,-6.572684116954793,-0.6019168909754778,-2.736654877696398,-4.744727775373828,7.0
13.826557633479416,-5.350131964147553,-1.206402566595168,-0.1892610099467271,0.3898993551926425,-8.248887843158954,11.925131518554656,3.4198731824750324,-3.801081419451694,3.779115483128436,-2.603851997960642,-3.877360205420683,8.0
12.819776301394434,-7.509788542227098,-6.702649651662688,-4.843620135145352,0.3469813070889445,-7.323158663471603,6.860038195213109,-1.1535029206982996,-3.955098220630161,1.7585045122992813,-2.7038508859751627,-4.6328421585257065,9.0
15.19999147694667,-8.181385539353245,1.3482646491301342,-4.786382614586631,-3.3334199795896327,-9.311354230311789,1.6396435305895372,-2.1173367722603547,-4.297762495181611,-0.9134074632160988,-3.061830492524064,-7.131781154114279,0.0
15.14927250915015,3.8350152440978222,6.807853813640986,-7.231492107857848,-5.636662179552388,-11.422281340228327,1.3191697878599675,-7.284119849758802,-10.402512698172918,-0.7627476235843865,-6.844656336834698,-8.688636966399974,1.0
14.181892743866516,-0.9778057177173384,3.469057578373933,-7.598117519005834,-3.281417488161034,-8.525623647253985,0.6426707064360212,-7.9218268615156,-10.679292965583963,-4.686955354847859,-8.514772737449753,-7.654678793992293,2.0
14.574517178187914,-7.304265787846154,3.187000633739616,-3.177494900114002,-1.73994036023276,-10.37073636701076,1.3575315323278467,-3.1423007093544344,-5.969572289886775,-0.6865588548946024,-7.388091921230173,-10.37335227408223,3.0
15.34517320630508,-0.1010191241263494,-2.1861025740338618,5.754183511450246,11.264605057929064,-8.32012847890254,2.445796290604823,-1.6326534629479257,-3.296579189363982,-0.9825827245841666,-12.939993112917396,-6.4403083159528585,4.0
14.739266215679224,3.0675024918501044,6.644411815850338,1.2739892389415417,-0.2976672032296014,-10.532892823556312,4.215886170580041,-2.241665374797907,-2.046028380832185,3.695653945572946,-10.197089008937589,-5.736582782448957,5.0
16.46075411626773,15.137813953022809,7.940870977693256,-0.5399544972220329,1.401692991910166,-7.749043204730211,4.215744540230669,-7.297542390914175,-9.205970944012128,0.0961626358583689,-9.522928718255056,-3.97557919797134,6.0
13.244283115818426,-9.08567964998492,2.829015063524967,0.4901851269376778,3.383930575339136,-4.39908702983642,3.564401078208724,0.4123849583911154,-4.7491734282167055,-5.15152546051058,-6.970075717421655,-5.577192939053319,7.0
14.883628978075224,3.471717514911545,7.340691112983418,-2.968963162292611,-1.2338377394112123,-5.8283413637765245,6.508681705504324,-0.5356060689993207,-6.434655707510349,-3.943659317165241,-9.78487708647258,-8.486188367214655,8.0
12.999734342177971,-8.869693384557602,0.5629992009402314,-0.0954827280517854,4.929697028897279,-4.164768054453881,-1.0331311672119896,-6.565235708350409,-10.050292077928509,-8.950456643690318,-8.122937334097156,-8.359202569379997,9.0
14.576717968978985,-4.703057952937589,-8.343932638027791,4.697446556379441,6.392405073516022,-9.55742130619928,11.155365595082284,-1.1140534136957918,-5.2976161966201865,5.761907640172416,-4.818495519284293,-3.2626857464877395,0.0
14.233806262796053,-1.400137406366557,-4.610060393066448,-6.842491169357915,-2.474238770438827,-4.99623628301359,12.240922783122617,-2.616670203189164,-4.643338363710053,3.751480332135282,-8.672712291093402,-7.343912750893458,1.0
12.176040950303216,-11.052883523320109,-0.768735294595074,-3.726985191773649,0.5681169756313512,-4.581387246993891,7.1347418456183815,1.6424394144444816,-3.9231586179641815,-0.720680220516659,-2.7320545102491,-4.339600363427619,2.0
12.226981764761726,-13.23233423986092,-3.00486460823395,-1.3970355423229566,1.1945586374805417,-12.329521259984782,0.3346540210422432,0.5004020286732705,-3.6436400146346495,-1.132757226960567,-1.822973606025824,-3.4252241151381586,3.0
12.55464636365002,-12.947873798053092,-7.238573972759029,-4.9436153126704125,-0.5581570039760143,-10.604879455480232,4.482191914927485,-0.4688937965836288,-6.395370135157426,-2.082735121508046,-3.204292687580044,-5.423579704766297,4.0
13.630285114932263,-13.803368598036538,-12.475734706101049,-1.5613312024625725,6.591811519561432,-9.912831250796994,3.200506901971069,1.0822611460113707,-2.0947857455324854,2.910029215938144,0.5088995988325485,-3.793738421772797,5.0
14.258728370391268,-17.77156836862876,-14.899880743497384,6.591406497289986,6.114833267999377,-14.227417615161936,6.50569169996229,2.5677246813706684,-7.113968118981569,-3.08411815439281,-3.1747837120144737,-4.018162010344998,6.0
12.59555525464562,-14.696329735518932,-8.55758417292545,-3.453876128726695,-1.23089167311772,-13.20393985799913,8.577800364048507,1.4697627206601045,-11.565582289275492,-3.653845328649454,-4.14673352995373,-7.424514459040968,7.0
11.265165006012568,-17.72656596414941,-4.503900898629361,-5.600676688066707,0.4470091334369412,-8.275352737456213,5.512513150553291,0.3558375120323623,-5.902560295313749,-2.72164684560407,-5.3229630129008525,-4.553100793346599,8.0
13.013538860975949,-9.852345376555686,-10.523742291926316,-7.563861993551867,0.6427527663855183,-9.052814371500787,6.217968798314117,-2.215095854245515,-5.006322873024888,-0.1602827063657026,-7.286916774606704,-4.392745845020561,9.0
13.408575353687466,-10.175523076255343,-4.928964046170599,1.5854374456304043,3.189992856414974,-10.850777684865802,5.633633674040139,-2.53986674715119,-7.994624496194897,-2.405146587348153,-7.112964622258706,-5.269688663116706,0.0
12.577503893672509,-9.13689848872725,-1.4278411604113173,-2.650009898384773,0.2448387095738974,-6.706009522431702,11.192761898596974,3.90761371253848,-0.2471884113316175,4.750824128817627,-3.0731152492748754,-2.376788022259836,1.0
12.099658318681495,-12.746437293142222,-1.2872155921949346,-3.7915432392704953,0.0765534097661219,-7.158742524559959,2.878256827303557,-2.2233062800068426,-5.530498933289309,-3.688661181817333,-6.374593266003251,-5.670247973427058,2.0
12.040900559811336,-14.615295125559031,-4.776075768000202,-2.9497797236174508,-0.5805829897980518,-14.347695075988996,-0.6501216871754277,-1.8690450723089944,-3.6807610832647,0.3238634774142562,-4.458765917252588,-5.05822018872144,3.0
10.132157597677898,-20.242106324794435,-5.467575066547724,-7.421907057150969,-3.131927410676456,-12.134047437830866,1.999329072811849,0.8916690954478048,-3.561676548171074,-1.0655879011892315,-5.156447703764793,-5.934114371959357,4.0
12.715559519681108,-13.1528287633961,-7.909496918401669,-2.5060473599492923,3.587313157617439,-14.84731657938933,3.0612033905226483,2.827259215070322,-3.2722432307680487,0.9084097681451916,-4.487057099369065,-7.703239243272371,5.0
13.152130840869257,-17.56854631590952,-10.967495969856076,1.3391601378739597,1.8893286810251613,-14.06680742906835,6.350864401846546,0.2659742760906965,-8.57217384570536,-2.140547184291968,-3.420086188340816,-6.185052027255584,6.0
12.771902682594398,-14.23878072472643,-8.258630061899204,-3.0127367684759285,0.7511353941339369,-11.01720734401967,6.17855327543673,1.813802743138455,-7.820563859687954,-5.690431677111195,-5.3478661093627,-5.215561773981221,7.0
12.28608990925973,-14.846253452122424,-5.647330865011641,-2.700565278696079,1.5808296741742498,-8.264349176448087,5.464786572714163,-0.5393431678170499,-7.547867955684606,-4.4615939157327125,-6.302349708809612,-5.194013420330697,8.0
13.039598106766553,-10.554582394995393,-8.983092018131284,-5.428478810435423,2.166666822420431,-9.07036991780386,4.93365284952413,-0.4955414334913878,-5.417392949784744,-1.885062287396779,-6.884031273380846,-7.243202200838376,9.0
12.563901858794676,-10.034042716462444,-1.9982172064188453,1.9752987222855984,5.32981899741861,-8.695792979735657,0.6136781828995306,-2.836421749372494,-5.804389775154262,-2.4041222907180586,-4.334372101732434,-1.562261565761534,0.0
11.644923803158305,-13.52598078470761,-1.213752689068479,-2.22283100624286,-0.7416102199260499,-11.95740510853547,0.9891264197955508,1.7486976240802248,-1.4381477649542278,-0.6206803228190696,-4.181540702693803,-4.784733436142632,1.0
12.380554631079091,-12.219344361330243,-1.3069826668513127,-0.8793822514503431,3.2328636331366285,-4.7503583365721305,3.890951214025718,-1.992256877348641,-4.15049241249929,-2.025781629427966,-6.181787005960787,-6.158762625124363,2.0
12.823854282783127,-9.686556598079076,-2.917334464486695,-1.7718485540601847,-0.8141265402843472,-11.69849541338344,2.5404224584215216,-1.183308232788633,-1.1422503398580282,4.199482248731007,-0.3392246948258829,-0.8107547043432104,3.0
12.82470089199312,-14.643536465884928,-10.750090728005436,-2.326440819269036,1.067606642631724,-9.288053405162296,6.166305116264763,0.6904388340497931,-4.962720775502997,-2.6303045690485183,-4.792545881082606,-5.603264110299636,4.0
12.459171717843722,-15.90693436781474,-9.518578389535133,-1.0187506994389812,2.5240738713194,-13.208395478563558,4.151983299935877,0.4790556375849301,-6.22635969211305,0.2765654728018929,-5.365587698647325,-7.671731709382615,5.0
14.924609716521998,-13.20319997410546,-10.216914332935184,6.674087997498632,1.854877212131992,-14.796258943475818,8.303904616438976,0.3908830240226329,-10.208422620531604,-2.073294997980508,-4.235090000653803,-6.540423275213202,6.0
13.372025814465385,-13.573236862489717,-8.102260345933198,-0.7869712894184933,1.2763576404347878,-12.041451429854137,7.794306492885616,1.6212686061958788,-9.995486669268637,-3.375880990551426,-2.124724569841506,-5.274164679582113,7.0
10.88740753541726,-18.764440794686536,-4.98992790360137,-3.352554923400049,-0.3832846847125306,-10.677899949404244,7.512874092422432,1.398264924336848,-5.823212470168756,-1.724008199677701,-5.526326299817627,-2.910073051401068,8.0
13.221848598038823,-9.193135124616868,-7.1960890744056165,-3.4194681696010742,3.635132355612708,-6.451662841605518,6.634715321022853,-1.222790365423317,-5.578408597936219,-2.285490199596393,-8.180581444047752,-6.721585424418323,9.0
13.203568695281222,-10.650697668112883,-3.124180345593177,0.0676282033085237,2.146953797672949,-7.910575006596411,3.610125730951848,-2.9009298357062714,-6.093870569217862,-2.85026238475934,-7.431824470829929,-6.959715386243029,0.0
12.681891893792438,-10.604959739888724,-0.8604468937816012,-1.9707338744420115,-0.7985583222708603,-11.15500500808758,3.560047673554642,1.5618164909437844,-2.816139544348197,-1.7366450672385367,-7.269407708295383,-7.990363948489219,1.0
12.1110998692403,-11.55227764216884,0.2373511347441725,-2.796877032536609,0.4562177111755348,-5.538619845173675,5.405306147236188,0.0199894379310662,-4.486709421281282,-4.027231721671366,-8.941978001451423,-8.592520305850961,2.0
12.16494943389548,-12.596264689708477,-1.7442179859064957,-2.3781312928302345,-0.7144714453869822,-13.015894553772275,-0.4030305874503567,-0.4849040276828397,-2.344649594850364,-0.7108801708776284,-4.142647885782302,-4.645162146436982,3.0
10.59476707119282,-19.1537892729316,-5.96733073832739,-7.24648411469718,-3.0557221003070043,-11.118929506266984,5.452169020885258,2.896734305966497,-4.963781324409242,-3.104599803988568,-5.288818398397916,-5.161641580240158,4.0
13.651494552062404,-12.295181386850148,-10.662636442194737,-2.460316997783479,6.085063637030658,-11.75051342312006,1.9803561879312783,3.9906097441801593,-4.698846132452169,-2.125868586415525,-2.361216857346958,-6.9738446835325165,5.0
14.72784568688199,-15.58731853008882,-8.658691604052976,5.439069868002509,4.568780356655572,-14.131737472472834,8.6086003518516,3.878754083918396,-8.706645468148153,-2.53895857204294,-3.593545304439904,-6.995849061425222,6.0
13.0997821350165,-13.07735696685214,-5.988893798351502,-1.7491939371070877,2.8608809773150705,-10.401385516844384,6.7476744909755935,3.9359985969394784,-9.47282739938424,-5.723974533788414,-1.797607554749828,-5.637965562448654,7.0
13.146755149347946,-12.037039743958069,-2.890380170786774,-0.2377282248003076,2.124129048728164,-7.291621537606643,8.203003934966038,1.4807452879378311,-7.321684526717624,-5.2000638601379405,-7.199438208262664,-7.186101526520707,8.0
13.575491385861367,-8.057266623399538,-9.522136092745267,-4.751359728393181,4.427621270401401,-7.022248212815453,6.303751171393316,-0.0272173060428933,-5.099990192075391,-1.0591434987455115,-6.829083763510189,-6.74383309245475,9.0
13.921909675048504,-6.147250314376477,-1.9003863475446043,0.0515582312169598,1.7012973076094249,-9.657816282713313,5.967216734167726,-0.5552657180142704,-6.085216396023193,0.2887773953522846,-6.048331144390881,-7.170130895974137,0.0
11.96754893272179,-14.308388123713062,-5.284821920221151,-2.731286907903084,1.566038820359919,-8.390953602102043,1.5964800322360986,3.02815310975083,1.6573583872102304,-0.7649095763107788,-3.844222760175557,-5.961738321286793,1.0
12.703704368629726,-8.71748802604565,-2.120802412330068,-4.800232403239673,-0.9380949647325644,-6.3762987648060765,7.000142008030639,0.4325696466926044,-3.1711860996544554,1.5056642646393146,-4.172049060438198,-4.348952064542567,2.0
12.959284327363411,-9.619096851748225,-1.7504260520774784,1.3368695478238573,1.89550888340816,-11.3096944809586,-0.2488071781251108,-4.025385030036962,-3.1594432813217623,2.811054281887895,-3.2752880297089235,-4.33274400371092,3.0
13.00110813936752,-11.399863692642748,-8.746702848775275,-4.136071739987533,-1.551532713987776,-10.574990986522613,8.340914992467027,3.059705012046818,-4.852754185203152,-3.4207274990929166,-6.45047581436442,-3.93462592342869,4.0
